kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,depth_duration_ratio,radius_period_ratio,impact_duration_ratio,insol_radius_ratio
6775985,K03780.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,27.961084,0.0003978,-0.0003978,133.1759,0.0118,-0.0118,1.02,61.54,-0.04,3.8741,0.0431,-0.0431,6268.2,70.1,-70.1,21.5,6.36,-4.23,796.0,,,94.86,83.05,-43.32,106.0,1.0,q1_q17_dr25_tce,6770.0,189.0,-284.0,4.249,0.128,-0.192,1.361,0.403,-0.268,291.38675,42.260509,14.069,1617.9757879249373,0.7689258399280944,0.26328695697065124,4.412093023255814
11357192,K03782.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,186.5168116,0.0001585,-0.0001585,169.64687,0.000721,-0.000721,0.972,0.152,-0.059,3.1968,0.0454,-0.0454,5752.4,58.3,-58.3,37.5,11.74,-27.38,452.0,,,9.83,9.23,-9.2,126.9,1.0,q1_q17_dr25_tce,5018.0,150.0,-150.0,3.639,0.904,-0.226,2.99,0.936,-2.183,295.08725,49.169899,13.529,1799.4244244244242,0.20105426249952044,0.30405405405405406,0.26213333333333333
9533489,K03783.01,,FALSE POSITIVE,FALSE POSITIVE,0.521,0,1,0,0,197.1455327,0.0003018,-0.0003018,300.176978,0.000881,-0.000881,1.251,17.95,-0.227,2.1145,0.054,-0.054,5664.0,121.0,-121.0,72.16,22.12,-14.77,498.0,,,14.53,13.13,-6.96,56.8,1.0,q1_q17_dr25_tce,7214.0,200.0,-342.0,4.093,0.112,-0.192,1.935,0.593,-0.396,294.67377,46.122673,12.962,2678.6474343816503,0.36602401795128275,0.5916292267675572,0.2013580931263858
11825057,K03857.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.532087933,6.6e-08,-6.6e-08,131.972409,0.000131,-0.000131,0.279,0.008,-0.009,3.45028,0.00615,-0.00615,510370.0,763.0,-763.0,74.83,0.0,0.0,2247.0,,,6002.61,0.0,0.0,1069.5,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,296.96957,50.067093,18.852,147921.3281240943,140.6346495739831,0.08086300242299177,80.21662434852331
12306699,K03858.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.204222652,6.329e-06,-6.329e-06,133.82223,0.00168,-0.00168,1.258,12.65,-0.029,2.7952,0.0803,-0.0803,898.4,23.8,-23.8,23.55,3.05,-1.88,979.0,,,217.46,94.54,-52.26,45.5,1.0,q1_q17_dr25_tce,5139.0,153.0,-138.0,4.609,0.033,-0.077,0.741,0.096,-0.059,291.04214,51.026321,15.341,321.4081282198054,7.349676523040822,0.45005724098454497,9.233970276008492
9692336,K03859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.687898282,1.03e-07,-1.03e-07,131.595979,0.000168,-0.000168,0.337,0.004,-0.004,3.96401,0.00562,-0.00562,293500.0,298.0,-298.0,55.58,0.0,0.0,2062.0,,,4267.13,0.0,0.0,1571.6,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,282.1741,46.45676,17.49,74041.18556714035,80.79682920330363,0.08501492175852231,76.77455919395466
9641008,K03860.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.178154774,2.707e-06,-2.707e-06,132.02433,0.00108,-0.00108,1.223,2.712,-0.016,3.5302,0.0518,-0.0518,662.6,8.9,-8.9,19.46,3.2,-1.37,1180.0,,,457.16,239.17,-102.44,89.2,1.0,q1_q17_dr25_tce,5515.0,163.0,-147.0,4.624,0.035,-0.105,0.712,0.117,-0.05,288.00998,46.306061,14.489,187.69474817290808,8.934167687387674,0.3464392952240667,23.49229188078109
8588377,K03861.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.99466172,2.535e-06,-2.535e-06,131.63284,0.00228,-0.00228,1.244,18.96,-2.227,1.576,0.118,-0.118,1370.5,81.8,-81.8,31.84,9.07,-6.61,1898.0,,,3078.85,2645.15,-1368.19,21.5,1.0,q1_q17_dr25_tce,5750.0,173.0,-173.0,4.332,0.205,-0.205,1.021,0.291,-0.212,300.439,44.663319,14.997,869.6065989847715,32.01088305680448,0.7893401015228426,96.69755025125627
3644601,K03862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,359.00688,0.0177,-0.0177,295.8649,0.0264,-0.0264,1.263,71.84,-2.686,32.16,1.3,-1.3,2015.8,76.9,-76.9,28.57,7.68,-2.57,237.0,,,0.74,0.59,-0.2,35.3,1.0,q1_q17_dr25_tce,5715.0,155.0,-172.0,4.537,0.055,-0.176,0.834,0.224,-0.075,291.18866,38.751259,15.164,62.68034825870647,0.07958064759093196,0.03927238805970149,0.02590129506475324
4242692,K03928.01,Kepler-1531 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.138548215,2.701e-06,-2.701e-06,132.46205,0.00177,-0.00177,0.545,0.004,-0.474,2.1482,0.0616,-0.0616,66.2,2.5,-2.5,1.45,0.29,-0.45,2537.0,,,9805.45,6021.02,-5589.86,31.5,1.0,q1_q17_dr25_tce,6520.0,175.0,-175.0,4.01,0.273,-0.117,1.713,0.351,-0.527,285.14658,39.370789,13.194,30.816497532818172,1.2735516870491075,0.2537007727399683,6762.379310344828
8781480,K03929.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,121.0598037,0.000776,-0.000776,159.3454,0.00491,-0.00491,1.2,71.07,-2.993,3.112,0.243,-0.243,1563.0,113.0,-113.0,1680.99,83.62,-334.4,1792.0,,,2437.81,496.61,-1038.03,16.6,1.0,q1_q17_dr25_tce,3942.0,88.0,-108.0,1.101,0.03,-0.03,60.688,3.019,-12.074,300.4682,44.981426,13.353,502.2493573264781,13.885616436035903,0.3856041131105398,1.4502227853824234
6783732,K07790.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.721335207,3.43e-06,-3.43e-06,131.57505,0.00382,-0.00382,0.103,0.347,-0.103,1.509,0.133,-0.133,31.8,3.3,-3.3,0.54,0.16,-0.05,2162.0,,,5166.26,4541.99,-1510.77,12.0,1.0,q1_q17_dr25_tce,6328.0,158.0,-206.0,4.489,0.052,-0.208,0.948,0.289,-0.096,293.66803,42.223511,13.982,21.073558648111334,0.7486117338509446,0.0682571239231279,9567.148148148148
11607176,K03930.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,3.28274272,1.313e-05,-1.313e-05,132.64464,0.00341,-0.00341,0.967,0.002,-0.003,8.9,0.178,-0.178,292.8,5.3,-5.3,1.85,0.46,-0.19,1136.0,,,392.7,285.91,-111.45,68.2,1.0,q1_q17_dr25_tce,5741.0,155.0,-155.0,4.533,0.066,-0.165,0.82,0.202,-0.087,289.86264,49.637299,14.518,32.89887640449438,0.5635531498490385,0.10865168539325842,212.27027027027026
10661718,K03931.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.231361934,2.19e-06,-2.19e-06,131.80783,0.00161,-0.00161,0.972,0.005,-0.003,5.433,0.128,-0.128,471.0,9.6,-9.6,2.93,0.81,-0.5,1839.0,,,2707.51,2262.19,-1078.63,94.7,1.0,q1_q17_dr25_tce,6095.0,184.0,-202.0,4.378,0.132,-0.182,1.016,0.281,-0.173,290.27328,47.986469,15.277,86.69243511871895,2.379479110972745,0.1789066813914964,924.0648464163822
6105462,K02098.02,Kepler-1093 c,CONFIRMED,CANDIDATE,0.977,0,0,0,0,89.7224125,0.0007862,-0.0007862,163.15815,0.00706,-0.00706,0.742,0.004,-0.532,10.963,0.212,-0.212,263.7,10.8,-10.8,2.21,0.59,-0.48,508.0,,,15.69,12.38,-7.36,25.6,2.0,q1_q17_dr25_tce,6429.0,181.0,-227.0,4.241,0.18,-0.18,1.262,0.335,-0.274,284.978,41.420158,13.838,24.053634953935966,0.02463152671022973,0.0676822037763386,7.099547511312217
8257205,K01986.02,Kepler-1038 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,7.12766417,3.986e-05,-3.986e-05,136.00586,0.0049,-0.0049,0.125,0.331,-0.125,2.491,0.138,-0.138,229.2,16.6,-16.6,1.21,0.08,-0.06,784.0,,,89.24,18.97,-13.31,16.0,2.0,q1_q17_dr25_tce,5159.0,82.0,-82.0,4.548,0.032,-0.063,0.821,0.055,-0.039,298.97217,44.132381,14.839,92.01124046567642,0.1697610845770249,0.05018065034122842,73.75206611570248
6470516,K03705.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.080431782,3.98e-07,-3.98e-07,131.827995,0.000202,-0.000202,0.771,0.012,-0.011,7.4997,0.0104,-0.0104,894200.0,756.0,-756.0,345.7,71.1,-86.96,2719.0,,,12956.98,8071.5,-6841.87,1585.2,1.0,q1_q17_dr25_tce,8344.0,233.0,-350.0,4.04,0.192,-0.128,2.115,0.435,-0.532,299.02353,41.82198,16.448,119231.43592410363,166.16742879579795,0.10280411216448658,37.48041654613827
6891124,K07796.01,,CANDIDATE,CANDIDATE,0.974,0,0,0,0,3.52364689,4.354e-05,-4.354e-05,134.1864,0.0103,-0.0103,0.004,0.457,-0.004,3.439,0.31,-0.31,74.2,10.3,-10.3,0.94,0.31,-0.11,1330.0,,,739.8,726.26,-231.84,8.5,1.0,q1_q17_dr25_tce,6269.0,174.0,-218.0,4.412,0.07,-0.21,1.085,0.361,-0.12,298.72821,42.372631,14.46,21.57603954637976,0.2667690689063341,0.0011631288165164292,787.0212765957447
7770471,K03706.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.157804607,1.54e-07,-1.54e-07,132.448327,0.000147,-0.000147,0.26,0.005,-0.003,4.66082,0.00363,-0.00363,605710.0,369.0,-369.0,118.11,36.39,-24.29,2255.0,,,6116.99,5562.93,-2816.53,1837.9,1.0,q1_q17_dr25_tce,6510.0,181.0,-250.0,4.219,0.153,-0.187,1.425,0.439,-0.293,297.18048,43.477112,14.62,129957.81858127969,102.01203146534033,0.05578417531678975,51.79061891457116
5130380,K03707.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,19.979098,2.758e-05,-2.758e-05,137.14659,0.00153,-0.00153,0.576,0.007,-0.012,10.5638,0.0387,-0.0387,38418.0,104.0,-104.0,22.98,6.3,-5.17,739.0,,,70.59,58.51,-33.52,449.1,1.0,q1_q17_dr25_tce,5907.0,178.0,-196.0,4.296,0.209,-0.19,1.126,0.309,-0.253,299.15503,40.288132,16.299,3636.759499422556,1.150202076189826,0.054525833506881984,3.0718015665796345
6314173,K03708.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.433262401,6.32e-07,-6.32e-07,132.822635,0.000461,-0.000461,0.382,0.022,-0.019,6.2205,0.015,-0.015,428560.0,1342.0,-1342.0,136.47,32.6,-44.8,2691.0,,,12427.14,9162.75,-7703.34,599.8,1.0,q1_q17_dr25_tce,7311.0,230.0,-307.0,4.013,0.273,-0.147,1.959,0.468,-0.643,299.24063,41.621681,17.719,68894.783377542,95.21633994220714,0.06140985451330279,91.06133216091449
5688997,K03784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,23.8706941,0.0003386,-0.0003386,136.9568,0.0117,-0.0117,1.293,68.96,-0.034,3.4812,0.037,-0.037,6386.3,66.8,-66.8,49.6,14.29,-9.53,711.0,,,60.38,52.99,-26.7,114.8,1.0,q1_q17_dr25_tce,6022.0,189.0,-232.0,4.308,0.158,-0.193,1.166,0.336,-0.224,285.8418,40.925449,14.219,1834.5110881305297,2.0778616571522317,0.3714236470182696,1.2173387096774193
9489524,K02029.04,,CANDIDATE,CANDIDATE,0.863,0,0,0,0,4.78850084,6.031e-05,-6.031e-05,135.4574,0.0113,-0.0113,0.343,0.126,-0.343,2.099,0.302,-0.302,66.5,10.7,-10.7,0.63,0.04,-0.04,889.0,,,147.95,35.67,-25.49,7.2,4.0,q1_q17_dr25_tce,5208.0,103.0,-103.0,4.563,0.036,-0.052,0.772,0.055,-0.041,299.89651,46.051971,12.957,31.681753215817054,0.13156518523237848,0.16341114816579322,234.84126984126982
7031340,K07804.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.566769068,6.334e-06,-6.334e-06,131.8681,0.01,-0.01,0.773,0.202,-0.527,3.011,0.369,-0.369,40.0,4.3,-4.3,1.06,0.43,-0.51,2661.0,,,11897.94,14254.39,-9120.08,14.9,1.0,q1_q17_dr25_tce,5496.0,164.0,-164.0,3.998,0.553,-0.237,1.533,0.61,-0.746,291.0571,42.583359,14.447,13.28462304882099,1.8702502656690503,0.2567253404184656,11224.471698113208
4073730,K03785.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,6.2820426,1.39e-05,-1.39e-05,131.58905,0.00184,-0.00184,0.989,0.209,-0.027,7.941,0.128,-0.128,1413.0,17.8,-17.8,23.76,2.44,-9.76,2021.0,,,3938.81,1351.13,-2717.01,103.3,1.0,q1_q17_dr25_tce,6635.0,167.0,-183.0,3.511,0.368,-0.092,3.798,0.39,-1.561,295.61594,39.196709,11.059,177.93728749527767,3.782209308800294,0.12454350837426018,165.77483164983164
2854948,K03786.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.97430309,3.44e-07,-3.44e-07,132.390205,0.000313,-0.000313,1.169,0.255,-0.136,2.1088,0.0149,-0.0149,34976.0,192.0,-192.0,37.62,9.34,-3.11,1643.0,,,1728.18,1339.9,-457.87,224.0,2.0,q1_q17_dr25_tce,5688.0,189.0,-189.0,4.583,0.04,-0.16,0.786,0.195,-0.065,291.98416,38.088371,15.783,16585.735963581184,38.61221460356858,0.5543437025796661,45.937799043062206
7813039,K03787.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,141.73403059,5.011e-05,-5.011e-05,167.345982,0.00029,-0.00029,0.912,0.052,-0.021,1.5851,0.0321,-0.0321,7736.4,76.6,-76.6,10.3,1.38,-0.74,329.0,,,2.77,1.09,-0.55,157.4,1.0,q1_q17_dr25_tce,5606.0,112.0,-101.0,4.478,0.056,-0.112,0.918,0.123,-0.066,288.43912,43.505249,13.891,4880.7015330263075,0.07267132640710151,0.5753580215759259,0.2689320388349514
3644601,K03862.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,119.686505,0.003636,-0.003636,176.0608,0.0244,-0.0244,1.221,68.37,-0.213,29.33,1.4,-1.4,842.7,35.1,-35.1,23.0,6.18,-2.07,341.0,,,3.21,2.55,-0.85,27.1,3.0,q1_q17_dr25_tce,5715.0,155.0,-172.0,4.537,0.055,-0.176,0.834,0.224,-0.075,291.18866,38.751259,15.164,28.73167405386976,0.19216869938678552,0.04162973065121037,0.13956521739130434
8459354,K03863.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,53.556625,0.001233,-0.001233,184.4892,0.0221,-0.0221,0.879,0.021,-0.55,16.18,1.2,-1.2,3963.0,234.0,-234.0,26.31,4.43,-13.28,1076.0,,,317.03,165.76,-251.41,22.1,1.0,q1_q17_dr25_tce,7643.0,212.0,-318.0,3.639,0.467,-0.082,3.618,0.609,-1.826,300.40677,44.414188,11.142,244.9320148331273,0.49125575033901037,0.05432632880098888,12.049790954009882
6531617,K07785.01,,CANDIDATE,CANDIDATE,0.323,0,0,0,0,433.220461,0.005076,-0.005076,271.04277,0.00977,-0.00977,0.178,0.281,-0.178,2.725,0.49,-0.49,725.1,94.1,-94.1,2.07,0.33,-0.25,203.0,,,0.4,0.2,-0.13,9.5,1.0,q1_q17_dr25_tce,5232.0,156.0,-156.0,4.519,0.096,-0.168,0.777,0.126,-0.094,294.62714,41.933182,14.546,266.091743119266,0.004778167668308722,0.0653211009174312,0.19323671497584544
4164922,K03864.01,Kepler-1698 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.210693626,1.592e-06,-1.592e-06,132.39306,0.00107,-0.00107,0.597,0.327,-0.374,1.434,0.0388,-0.0388,159.1,4.7,-4.7,0.99,0.05,-0.06,1351.0,,,784.51,154.33,-140.73,41.6,1.0,q1_q17_dr25_tce,5014.0,100.0,-100.0,4.559,0.044,-0.032,0.756,0.039,-0.043,293.34497,39.257809,12.914,110.94839609483961,0.8177130685579408,0.41631799163179917,792.4343434343434
12061969,K02061.02,Kepler-2001 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.090011003,5.822e-06,-5.822e-06,131.58066,0.00373,-0.00373,0.531,0.001,-0.479,1.5,0.16,-0.16,174.8,18.3,-18.3,1.04,0.13,-0.08,1402.0,,,911.28,396.55,-206.34,12.6,2.0,q1_q17_dr25_tce,5081.0,166.0,-136.0,4.596,0.028,-0.083,0.77,0.095,-0.055,291.65952,50.583881,15.753,116.53333333333335,0.9541188090190315,0.35400000000000004,876.2307692307692
4164922,K03864.02,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,18.2572722,0.0001081,-0.0001081,134.44527,0.00471,-0.00471,0.412,0.052,-0.412,3.434,0.142,-0.142,157.5,9.6,-9.6,0.94,0.05,-0.05,547.0,,,21.16,4.16,-3.79,17.3,2.0,q1_q17_dr25_tce,5014.0,100.0,-100.0,4.559,0.044,-0.032,0.756,0.039,-0.043,293.34497,39.257809,12.914,45.864880605707626,0.051486333210280996,0.1199767035527082,22.51063829787234
10328393,K01905.03,Kepler-332 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,34.2115022,0.0003004,-0.0003004,154.57508,0.00785,-0.00785,0.034,0.435,-0.034,4.947,0.199,-0.199,273.8,14.3,-14.3,1.15,0.08,-0.04,427.0,,,7.82,1.79,-1.18,20.7,3.0,q1_q17_dr25_tce,4955.0,100.0,-100.0,4.61,0.018,-0.046,0.721,0.047,-0.029,286.66296,47.4137,14.017,55.34667475237518,0.03361442573544753,0.006872852233676977,6.800000000000001
10259029,K03630.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.061149921,2.177e-06,-2.177e-06,134.558528,0.00035,-0.00035,0.912,0.062,-0.053,3.33515,0.00602,-0.00602,131260.0,245.0,-245.0,43.71,10.52,-4.49,842.0,,,118.87,89.69,-35.3,631.5,1.0,q1_q17_dr25_tce,5585.0,186.0,-186.0,4.564,0.05,-0.15,0.798,0.192,-0.082,284.67484,47.340809,17.115,39356.55067987947,6.190209879272722,0.27345096922177414,2.719514985129261
8299947,K03631.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.682767439,1.203e-06,-1.203e-06,131.570648,0.000513,-0.000513,0.509,0.015,-0.014,4.58143,0.00961,-0.00961,394410.0,848.0,-848.0,70.67,0.0,0.0,1310.0,,,695.41,0.0,0.0,508.4,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,291.88657,44.224564,17.743,86088.84125698745,26.342201330109404,0.11110068253798486,9.840243384746001
3335813,K03632.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.711012492,1.301e-06,-1.301e-06,132.488455,0.000289,-0.000289,1.272,0.135,-0.164,3.3394,0.0149,-0.0149,7559.8,35.4,-35.4,46.24,15.15,-6.5,1310.0,,,695.05,667.18,-245.95,257.4,1.0,q1_q17_dr25_tce,6141.0,165.0,-202.0,4.365,0.105,-0.21,1.117,0.366,-0.157,289.69757,38.408852,13.789,2263.819847876864,12.460211357326791,0.38090674971551775,15.031358131487888
11858741,K03633.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.780982447,1.053e-06,-1.053e-06,131.520134,0.000694,-0.000694,0.002,0.069,-0.002,3.4297,0.0114,-0.0114,357700.0,1380.0,-1380.0,60.45,0.0,0.0,1502.0,,,1204.3,0.0,0.0,324.0,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,288.76028,50.176834,16.485,104294.83628305682,33.941940360965276,0.0005831413826282182,19.922249793217535
6363494,K03634.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.815632406,1.05e-06,-1.05e-06,131.9113803,7.78e-05,-7.78e-05,1.04,0.107,-0.059,3.35773,0.00347,-0.00347,61574.0,52.6,-52.6,108.78,37.08,-37.09,3429.0,,,32652.55,33054.24,-20746.31,1413.9,1.0,q1_q17_dr25_tce,9954.0,284.0,-426.0,4.07,0.21,-0.21,2.408,0.821,-0.821,291.63495,41.76569,14.42,18337.984292959827,59.91300862472048,0.3097330637067304,300.17052767052763
2576107,K03709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,205.5833309,0.000175,-0.000175,234.746256,0.000629,-0.000629,1.215,42.24,-0.128,6.0353,0.0454,-0.0454,24872.0,136.0,-136.0,42.69,13.62,-4.25,323.0,,,2.58,2.43,-0.79,216.1,1.0,q1_q17_dr25_tce,6328.0,177.0,-244.0,4.516,0.039,-0.221,0.915,0.292,-0.091,291.52313,37.887642,15.247,4121.0876012791405,0.20765302232001145,0.2013155932596557,0.060435699226985246
9532421,K03710.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.309067482,7.901e-06,-7.901e-06,134.71445,0.00138,-0.00138,1.993,49.45,-1.52,2.21,0.0361,-0.0361,23647.0,346.0,-346.0,101.41,9.89,-9.9,882.0,,,142.6,54.16,-41.69,82.0,1.0,q1_q17_dr25_tce,4897.0,169.0,-169.0,4.526,0.08,-0.096,0.789,0.077,-0.077,294.29193,46.161968,16.77,10700.0,23.534094191751162,0.9018099547511312,1.4061729612464253
6936966,K07797.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,36.4721523,0.000868,-0.000868,159.7848,0.0154,-0.0154,0.738,0.229,-0.543,2.673,0.618,-0.618,52.6,9.5,-9.5,0.7,0.15,-0.06,527.0,,,18.29,11.02,-4.75,7.7,1.0,q1_q17_dr25_tce,5853.0,131.0,-160.0,4.529,0.038,-0.152,0.895,0.189,-0.081,287.94504,42.413551,11.894,19.67826412270857,0.019192725294690106,0.27609427609427606,26.12857142857143
5653849,K03711.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,111.0396205,0.0003737,-0.0003737,161.93506,0.0027,-0.0027,0.851,0.004,-0.005,25.751,0.177,-0.177,9356.2,56.7,-56.7,8.6,1.37,-1.11,335.0,,,2.97,1.51,-0.98,201.9,1.0,q1_q17_dr25_tce,5470.0,163.0,-163.0,4.509,0.115,-0.115,0.777,0.123,-0.101,299.84598,40.84531,14.587,363.33346277814456,0.07744983242265313,0.03304726030057085,0.3453488372093024
2437060,K03712.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,3.187087241,8.296e-06,-8.296e-06,132.8582,0.00138,-0.00138,0.665,0.064,-0.033,7.2897,0.0656,-0.0656,129090.0,1153.0,-1153.0,928.96,141.7,-531.6,4037.0,,,62743.06,29183.95,-52468.51,197.0,1.0,q1_q17_dr25_tce,4599.0,114.0,-126.0,2.137,0.45,-0.18,23.673,3.612,-13.546,290.19952,37.776989,16.988,17708.54767685913,291.47617550265863,0.09122460457906362,67.54118584223217
8127648,K03713.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.023470248,5.63e-07,-5.63e-07,131.703274,0.000608,-0.000608,1.409,4.349,-0.137,2.3804,0.0203,-0.0203,129530.0,612.0,-612.0,100.39,0.0,0.0,1807.0,,,2522.39,0.0,0.0,262.2,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,300.45883,43.936024,17.506,54415.224332045036,98.08785374677545,0.5919173248193581,25.125908955075204
11564013,K03714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.875267982,1.247e-06,-1.247e-06,132.03224,0.0013,-0.0013,1.258,18.24,-0.292,1.6038,0.0552,-0.0552,11701.0,327.0,-327.0,39.19,9.65,-7.02,1910.0,,,3157.34,2424.83,-1273.76,44.9,1.0,q1_q17_dr25_tce,5821.0,192.0,-174.0,4.402,0.167,-0.185,0.898,0.221,-0.161,294.31912,49.532131,15.207,7295.7974809826665,44.77485845015178,0.784387080683377,80.56494003572341
9405541,K03788.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.55260695,1.197e-05,-1.197e-05,132.08428,0.00176,-0.00176,1.174,14.19,-0.06,4.1178,0.083,-0.083,727.6,14.1,-14.1,2674.69,756.7,-504.5,6436.0,,,404932.04,329288.29,-161122.47,60.7,1.0,q1_q17_dr25_tce,3306.0,81.0,-73.0,0.273,0.208,-0.112,116.965,33.091,-22.061,292.4393,45.952358,9.687,176.69629413764633,481.699861719908,0.2851036961484288,151.39400827759476
8906045,K03789.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,2.347479696,4.82e-06,-4.82e-06,133.67205,0.00166,-0.00166,1.051,0.042,-0.037,26.25,2.3,-2.3,81996.0,478.0,-478.0,60.5,17.49,-11.64,1502.0,,,1207.51,1024.68,-510.01,261.1,1.0,q1_q17_dr25_tce,5891.0,159.0,-176.0,4.305,0.175,-0.175,1.138,0.329,-0.219,298.28323,45.130939,14.177,3123.657142857143,25.772320886561566,0.040038095238095234,19.95884297520661
7031638,K07805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,1.13353095,1.495e-05,-1.495e-05,132.4414,0.0134,-0.0134,0.117,0.36,-0.117,3.17,0.276,-0.276,18.5,1.9,-1.9,0.49,0.1,-0.06,2006.0,,,3840.87,2511.45,-1238.56,11.1,1.0,q1_q17_dr25_tce,6318.0,156.0,-203.0,4.36,0.081,-0.15,1.121,0.252,-0.136,291.15805,42.576279,13.145,5.83596214511041,0.4322775659544188,0.03690851735015773,7838.510204081633
7296094,K03790.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0,1,1,1,0.890745373,4.47e-07,-4.47e-07,131.884401,0.00056,-0.00056,0.599,0.02,-0.025,1.9215,0.0206,-0.0206,120030.0,891.0,-891.0,36.92,0.0,0.0,1892.0,,,3015.62,0.0,0.0,239.6,1.0,q1_q17_dr25_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,295.78812,42.846355,18.59,62466.822794691645,41.44843309783884,0.31173562321103304,81.67984832069338
5437945,K03791.01,Kepler-460 b,CONFIRMED,CANDIDATE,0.0,0,0,0,0,440.7843755,0.0009208,-0.0009208,139.3535,0.00167,-0.00167,0.424,0.039,-0.275,21.693,0.13,-0.13,2579.0,16.1,-16.1,7.23,2.0,-2.0,308.0,,,2.14,1.74,-1.16,181.0,1.0,q1_q17_dr25_tce,6340.0,171.0,-209.0,4.163,0.246,-0.164,1.393,0.385,-0.385,288.47485,40.65136,13.771,118.88627667911307,0.016402577772405637,0.019545475499008896,0.2959889349930844
